Predictor variable,Categorical,Sample average
bio_1,false,27.385714576357888
bio_12,false,2506.3333333333335
bio_14,false,70.52380952380952
bio_15,false,40.963625680832635
bio_3,false,87.93745022728329
bio_4,false,34.490004584902806
bio_7,false,11.623809632800874
