X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.351933,6.471417,train,0.0026376687627725436,73.52266066194717,0.9574587643582972
-74.909722,5.559361,train,0.007640793643242637,93.67179093273971,0.9998933551675399
-74.777222,5.689444,train,0.0010582390426745636,51.37280277131641,0.7182426078818751
-74.885833,5.407444,train,0.003008693055196705,78.00296325159775,0.9727144047802264
-74.885833,5.407444,train,0.003008693055196705,78.00296325159775,0.9727144047802264
-74.406389,6.273889,train,0.0017344847029814518,62.28050611571543,0.8745907478322231
-74.351933,6.471417,train,0.0026376687627725436,73.52266066194717,0.9574587643582972
-74.591222,6.190222,train,0.001487550244956633,58.36222146286707,0.8314618394973932
-74.351933,6.471417,train,0.0026376687627725436,73.52266066194717,0.9574587643582972
-74.900639,5.568667,train,2.304824024171212E-4,21.13870645922879,0.24110111297019876
-74.294444,6.048889,train,3.2545201831711134E-4,26.246908593068067,0.3226485879067751
-74.223111,5.967972,train,6.384219974124834E-4,39.56225687790671,0.534288611061811
-74.816917,4.42425,train,7.422437119761983E-5,8.46100872371876,0.08501384482979513
-74.737889,5.684417,train,2.4010915525554596E-4,21.73391428789362,0.24979585995894138
-74.368611,6.438056,train,7.637427769585293E-4,43.52568039033161,0.5991619356159434
-74.885833,5.407444,train,0.003008693055196705,78.00296325159775,0.9727144047802264
-74.777528,5.638694,train,0.0012336589262397504,54.53464295322011,0.7716066581342015
-74.406389,6.273889,train,0.0017344847029814518,62.28050611571543,0.8745907478322231
-74.294444,6.048889,train,3.2545201831711134E-4,26.246908593068067,0.3226485879067751
-74.323667,6.515028,train,8.723433588778033E-4,46.56815768007427,0.6480240136599962
-74.909722,5.559361,train,0.007640793643242637,93.67179093273971,0.9998933551675399
