Predictor variable,Categorical,Sample average
bio_1,false,27.082142784481956
bio_12,false,2461.6666666666665
bio_14,false,75.9047619047619
bio_15,false,39.24999409630185
bio_3,false,87.65539187476749
bio_4,false,36.669189998081755
bio_7,false,11.395237786429268
