X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.406389,6.273889,train,0.0012983781439867622,58.859276888653824,0.8227194364541637
-74.294444,6.048889,train,3.393655155299479E-4,27.776763864075836,0.36376481107910885
-74.737889,5.684417,train,3.683748765792468E-4,29.22430549013245,0.3878882791385845
-74.854444,5.322778,train,9.429870275831511E-4,49.84130831768954,0.715346156893484
-74.737889,5.684417,train,3.683748765792468E-4,29.22430549013245,0.3878882791385845
-74.737583,5.667167,train,6.419166000103608E-4,40.26022375380022,0.5748531565201419
-74.859417,5.545194,train,0.002058164341551023,72.77370439304735,0.9355842745848183
-74.885833,5.407444,train,0.002309589761409992,76.19974398355504,0.953921501833571
-74.323667,6.515028,train,4.848460150030485E-4,33.978171532008496,0.4758787499688082
-74.223111,5.967972,train,7.059438736637446E-4,42.93002351356309,0.6096196211999649
-74.859417,5.545194,train,0.002058164341551023,72.77370439304735,0.9355842745848183
-74.737583,5.667167,train,6.419166000103608E-4,40.26022375380022,0.5748531565201419
-74.777528,5.638694,train,0.001971786652610527,71.16162232984495,0.9277269297130465
-74.351933,6.471417,train,0.002043617473308012,72.56639650283138,0.9343235288339304
-74.76675,5.676306,train,0.001090945833063692,53.85290935635532,0.7662793955711888
-74.859417,5.545194,train,0.002058164341551023,72.77370439304735,0.9355842745848183
-74.909722,5.559361,train,0.003385755700089221,84.18508594960505,0.9890163149630966
-74.473444,6.262694,train,0.0016350296159684283,66.01527246996821,0.8867992359957235
-74.737889,5.684417,train,3.683748765792468E-4,29.22430549013245,0.3878882791385845
-74.368611,6.438056,train,5.696994011378865E-4,38.03369326063904,0.5319101315076
-74.223111,5.967972,train,7.059438736637446E-4,42.93002351356309,0.6096196211999649
