Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.9338E-12,0.000000001,0.000000004,0.998702724,0,0
5.40288E-12,0.000000003,0.000000007,0.998303563,0,0
2.14588E-11,0.000000011,0.000000026,0.997605029,0,0
3.50651E-11,0.000000028,0.000000043,0.997006287,0,0
1.26793E-10,0.000000104,0.000000155,0.995908592,0,0
2.41722E-10,0.00000025,0.000000295,0.995110268,0,0
5.5892E-10,0.000001028,0.000000682,0.99321425,0,0
1.1E-9,0.000002596,0.000001342,0.991218441,0,0
2.33582E-9,0.000010138,0.00000285,0.986827662,0,0
4.24935E-9,0.000025233,0.000005184,0.982337092,0,0
6.16752E-9,0.000050088,0.000007524,0.977646941,0,0
9.83584E-9,0.00010057,0.000011999,0.971360144,0,0
1.77422E-8,0.000251472,0.000021645,0.960482986,0,0
2.76368E-8,0.000501849,0.000033715,0.949605828,0,0
4.13961E-8,0.001003108,0.0000505,0.935036424,0,0
7.85484E-8,0.002503137,0.000095821,0.909889233,0,0
1.22034E-7,0.005000828,0.000148865,0.884841832,0,0
1.9227E-7,0.010005585,0.000234534,0.852809101,0,0
3.76703E-7,0.025013825,0.000459457,0.799521006,0,0
6.4358E-7,0.050019519,0.000784834,0.750324319,0,0
1.10292E-6,0.100100692,0.001344617,0.692445864,0,0
1.93982E-6,0.200168917,0.002363702,0.625386688,0,0
2.64179E-6,0.300153394,0.003217689,0.581778266,0,0
3.3532E-6,0.400312073,0.00408241,0.548348468,0,0
4.07664E-6,0.500285034,0.004960997,0.521205469,0,0
4.85794E-6,0.600271658,0.005908969,0.498652829,0,0
5.62595E-6,0.700424944,0.006839935,0.479592855,0,0
5.92491E-6,0.750084549,0.007202101,0.471010877,0,0
6.2486E-6,0.800058925,0.007594067,0.462828061,0,0
6.99E-6,0.900673112,0.008491267,0.447659914,0,0
7.66923E-6,1.000287298,0.009312529,0.434088414,0,0
8.46791E-6,1.10019052,0.010277338,0.4217144,0,0
9.17526E-6,1.200241027,0.011131041,0.41033829,0,0
9.90686E-6,1.300637577,0.01201324,0.399860293,0,0
1.06395E-5,1.400355542,0.012895912,0.390180621,0,0
1.13087E-5,1.500434389,0.013701387,0.381099691,0,0
1.33775E-5,1.750394476,0.016187562,0.360842231,0,0
