X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.223111,5.967972,train,5.3249450138362E-4,33.77843444765331,0.47775697149492247
-74.816917,4.42425,train,4.8416360777645584E-5,5.766992417588606,0.0573554897837516
-74.368611,6.438056,train,0.001215635505694343,55.78792638834018,0.7730503811622707
-74.351933,6.471417,train,0.0036607321937787377,83.63766948269105,0.9885062108957743
-74.294444,6.048889,train,2.8039548629998597E-4,22.012684594756227,0.2897025134589808
-74.885833,5.407444,train,0.0029487595832764016,78.48650978627981,0.9726043228522719
-74.737889,5.684417,train,1.8969436107991533E-4,16.48807059579514,0.2065935304328257
-74.909722,5.559361,train,0.008396836467257574,95.65405191633758,0.9999644228981361
-74.900639,5.568667,train,2.720323250200438E-4,21.570994209138924,0.2824184473918838
-74.473444,6.262694,train,0.0023928428943968396,73.37583727954672,0.946021727610543
-74.351933,6.471417,train,0.0036607321937787377,83.63766948269105,0.9885062108957743
-74.885833,5.407444,train,0.0029487595832764016,78.48650978627981,0.9726043228522719
-74.368611,6.438056,train,0.001215635505694343,55.78792638834018,0.7730503811622707
-74.76675,5.676306,train,5.115044374183759E-4,32.830556580611756,0.4642111755990701
-74.885833,5.407444,train,0.0029487595832764016,78.48650978627981,0.9726043228522719
-74.323667,6.515028,train,0.001331986502128698,58.88292826353483,0.803082583296989
-74.368611,6.438056,train,0.001215635505694343,55.78792638834018,0.7730503811622707
-74.323667,6.515028,train,0.001331986502128698,58.88292826353483,0.803082583296989
-74.351933,6.471417,train,0.0036607321937787377,83.63766948269105,0.9885062108957743
-74.323667,6.515028,train,0.001331986502128698,58.88292826353483,0.803082583296989
-74.859417,5.545194,train,0.0014992389515820958,61.88256884461492,0.8394278998158484
