X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.591222,6.190222,train,0.0018932385044681107,79.42555795793146,0.945710097378992
-74.76675,5.676306,train,6.238781699943723E-4,40.065478791514934,0.6171290197855163
-74.368611,6.438056,train,0.0011131971104546175,58.609023072620666,0.819684549866197
-74.900639,5.568667,train,1.0041870513327162E-4,10.17121730972077,0.14318194985492516
-74.294444,6.048889,train,4.2814554793354126E-4,30.70786044775236,0.48255567730595195
-74.777528,5.638694,train,8.339576839509011E-4,49.62271861380594,0.7228894747675301
-74.103194,6.515417,train,6.629004528999171E-4,42.51833554371513,0.6394435679316989
-74.406389,6.273889,train,0.0022118770762704796,84.28993617930803,0.9667518170348047
-74.406389,6.273889,train,0.0022118770762704796,84.28993617930803,0.9667518170348047
-74.368611,6.438056,train,0.0011131971104546175,58.609023072620666,0.819684549866197
-74.323667,6.515028,train,0.0013987695860929045,68.46268935123389,0.8838068880628763
-74.323667,6.515028,train,0.0013987695860929045,68.46268935123389,0.8838068880628763
-74.900639,5.568667,train,1.0041870513327162E-4,10.17121730972077,0.14318194985492516
-74.737889,5.684417,train,3.088866028658163E-4,24.209527100615954,0.37832092941040496
-74.777222,5.689444,train,8.263852295558032E-4,49.29158289168716,0.7196414460133107
-74.103194,6.515417,train,6.629004528999171E-4,42.51833554371513,0.6394435679316989
-74.591222,6.190222,train,0.0018932385044681107,79.42555795793146,0.945710097378992
-74.368611,6.438056,train,0.0011131971104546175,58.609023072620666,0.819684549866197
-74.103194,6.515417,train,6.629004528999171E-4,42.51833554371513,0.6394435679316989
-74.473444,6.262694,train,0.0026828436708698704,90.08269548418326,0.9838930405202573
-74.294444,6.048889,train,4.2814554793354126E-4,30.70786044775236,0.48255567730595195
