variable,x,y
bio_1,-0.014166593551635742,0.0014359253691509366
bio_1,0.048373405456542964,0.0014359253691509366
bio_1,0.11091340446472167,0.0014359253691509366
bio_1,0.1734534034729004,0.0014359253691509366
bio_1,0.23599340248107908,0.0014359253691509366
bio_1,0.29853340148925783,0.0014359253691509366
bio_1,0.3610734004974365,0.0014359253691509366
bio_1,0.4236133995056152,0.0014359253691509366
bio_1,0.4861533985137939,0.0014359253691509366
bio_1,0.5486933975219727,0.0014359253691509366
bio_1,0.6112333965301514,0.0014359253691509366
bio_1,0.67377339553833,0.0014359253691509366
bio_1,0.7363133945465088,0.0014359253691509366
bio_1,0.7988533935546875,0.0014359253691509366
bio_1,0.8613933925628662,0.0014359253691509366
bio_1,0.9239333915710449,0.0014359253691509366
bio_1,0.9864733905792236,0.0014359253691509366
bio_1,1.0490133895874023,0.0014359253691509366
bio_1,1.111553388595581,0.0014359253691509366
bio_1,1.1740933876037598,0.0014359253691509366
bio_1,1.2366333866119386,0.0014359253691509366
bio_1,1.299173385620117,0.0014359253691509366
bio_1,1.3617133846282958,0.0014359253691509366
bio_1,1.4242533836364746,0.0014359253691509366
bio_1,1.4867933826446533,0.0014359253691509366
bio_1,1.549333381652832,0.0014359253691509366
bio_1,1.6118733806610108,0.0014359253691509366
bio_1,1.6744133796691894,0.0014359253691509366
bio_1,1.736953378677368,0.0014359253691509366
bio_1,1.7994933776855468,0.0014359253691509366
bio_1,1.8620333766937256,0.0014359253691509366
bio_1,1.9245733757019043,0.0014359253691509366
bio_1,1.9871133747100829,0.0014359253691509366
bio_1,2.049653373718262,0.0014359253691509366
bio_1,2.1121933727264404,0.0014359253691509366
bio_1,2.1747333717346193,0.0014359253691509366
bio_1,2.237273370742798,0.0014359253691509366
bio_1,2.2998133697509764,0.0014359253691509366
bio_1,2.3623533687591554,0.0014359253691509366
bio_1,2.424893367767334,0.0014359253691509366
bio_1,2.487433366775513,0.0014359253691509366
bio_1,2.5499733657836914,0.0014359253691509366
bio_1,2.61251336479187,0.0014440184459090233
bio_1,2.675053363800049,0.0014685720670968294
bio_1,2.7375933628082274,0.0014935429207980633
bio_1,2.8001333618164064,0.0015189379919320345
bio_1,2.862673360824585,0.0015447644982486963
bio_1,2.925213359832764,0.0015710298903286457
bio_1,2.9877533588409424,0.0015977415023371577
bio_1,3.050293357849121,0.0016249067848548293
bio_1,3.1128333568573,0.0016525336541235447
bio_1,3.1753733558654784,0.0016806297935545444
bio_1,3.2379133548736574,0.0017092032358050346
bio_1,3.300453353881836,0.0017382621299475431
bio_1,3.3629933528900144,0.001767814508639276
bio_1,3.4255333518981934,0.0017978688701987267
bio_1,3.488073350906372,0.0018284338293597102
bio_1,3.550613349914551,0.00185951788444072
bio_1,3.6131533489227294,0.001891129883006215
bio_1,3.6756933479309084,0.0019232785562053323
bio_1,3.738233346939087,0.0019559734500944614
bio_1,3.8007733459472655,0.0019892235286533833
bio_1,3.8633133449554444,0.0020230384543538094
bio_1,3.925853343963623,0.0020574273075908422
bio_1,3.9883933429718015,0.002092400100082159
bio_1,4.050933341979981,0.002127966843545437
bio_1,4.113473340988159,0.002164137549698353
bio_1,4.176013339996338,0.0022009224630892277
bio_1,4.2385533390045165,0.0022383318282663822
bio_1,4.301093338012695,0.002276376122608781
bio_1,4.363633337020874,0.002315066521987319
bio_1,4.426173336029053,0.0023544137366116047
bio_1,4.4887133350372315,0.0023944289423525333
bio_1,4.55125333404541,0.0024351233150810003
bio_1,4.6137933330535885,0.0024765084963291883
bio_1,4.676333332061768,0.00251859612762928
bio_1,4.7388733310699465,0.002561398083344102
bio_1,4.801413330078125,0.0026049267034977674
bio_1,4.8639533290863035,0.0026491933967918158
bio_1,4.926493328094482,0.0026942119002342224
bio_1,4.9890333271026615,0.0027399943210184574
