Predictor variable,Categorical,Sample average
bio_1,false,26.88750003633045
bio_12,false,2440.4761904761904
bio_14,false,79.23809523809524
bio_15,false,38.56328600928897
bio_3,false,87.53986467633929
bio_4,false,37.01285371326265
bio_7,false,11.523809432983398
