X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.737889,5.684417,train,1.699356160686105E-4,14.378065602055306,0.1453263752492956
-74.859417,5.545194,train,0.002644861707406728,65.27078246271682,0.9131946669706761
-74.406389,6.273889,train,0.0013479762846244597,50.70934135517375,0.7122461515882121
-74.900639,5.568667,train,2.34578012916536E-4,18.154959780581443,0.19488562156926803
-74.885833,5.407444,train,0.004422378437147607,79.03893165649481,0.9832049421742066
-74.294444,6.048889,train,2.5625493454459257E-4,19.18726967710958,0.21085273529452464
-74.909722,5.559361,train,0.013738372317537391,97.54138746097537,0.9999969350420332
-74.351933,6.471417,train,0.0017383399892727254,56.59437508930815,0.7993876028453772
-74.909722,5.559361,train,0.013738372317537391,97.54138746097537,0.9999969350420332
-74.473444,6.262694,train,0.0018529610311567143,58.02915688951705,0.8195498347262775
-74.406389,6.273889,train,0.0013479762846244597,50.70934135517375,0.7122461515882121
-74.885833,5.407444,train,0.004422378437147607,79.03893165649481,0.9832049421742066
-74.909722,5.559361,train,0.013738372317537391,97.54138746097537,0.9999969350420332
-74.777222,5.689444,train,0.001056696567324731,45.01459423922382,0.6233660498640163
-74.900639,5.568667,train,2.34578012916536E-4,18.154959780581443,0.19488562156926803
-74.76675,5.676306,train,6.472302192620055E-4,34.397819441218914,0.4501436574668932
-74.859417,5.545194,train,0.002644861707406728,65.27078246271682,0.9131946669706761
-74.103194,6.515417,train,1.5621250994737757E-4,13.722701784269661,0.13441892881011153
-74.859417,5.545194,train,0.002644861707406728,65.27078246271682,0.9131946669706761
-74.859417,5.545194,train,0.002644861707406728,65.27078246271682,0.9131946669706761
-74.777222,5.689444,train,0.001056696567324731,45.01459423922382,0.6233660498640163
