Predictor variable,Categorical,Sample average
bio_1,false,27.27400797889346
bio_12,false,2488.190476190476
bio_14,false,76.9047619047619
bio_15,false,39.85173298063732
bio_3,false,87.77784729003906
bio_4,false,35.34576061793736
bio_7,false,11.499999909173875
