Predictor variable,Categorical,Sample average
bio_1,false,26.878571555728005
bio_12,false,2497.4761904761904
bio_14,false,91.57142857142857
bio_15,false,37.217001597086586
bio_3,false,87.44277663457962
bio_4,false,37.31500689188639
bio_7,false,11.48571423121861
