Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,bio_1 contribution,bio_12 contribution,bio_14 contribution,bio_15 contribution,bio_3 contribution,bio_4 contribution,bio_7 contribution,bio_1 permutation importance,bio_12 permutation importance,bio_14 permutation importance,bio_15 permutation importance,bio_3 permutation importance,bio_4 permutation importance,bio_7 permutation importance,Training gain without bio_1,Training gain without bio_12,Training gain without bio_14,Training gain without bio_15,Training gain without bio_3,Training gain without bio_4,Training gain without bio_7,Training gain with only bio_1,Training gain with only bio_12,Training gain with only bio_14,Training gain with only bio_15,Training gain with only bio_3,Training gain with only bio_4,Training gain with only bio_7,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Gustavia_santanderiensis_0,21,1.9987,2.3346,100,0.9731,10021,44.7117,0.0000,5.4652,47.7036,0.3000,1.7524,0.0671,58.5591,0.0000,0.0000,37.9279,1.8543,1.4579,0.2008,0.5357,1.9987,1.9987,1.1962,1.9854,1.9681,1.9968,0.5013,0.1247,0.1239,0.2009,0.1164,0.0377,0.0000,7.2137,0.0763,1.0000,0.0121,0.4000,0.0000,5.0000,0.0622,0.2175,0.0000,10.0000,0.1330,0.1470,0.0000,28.2020,0.4283,0.0603,0.0000,36.4177,0.5562,0.0437,0.0952,28.2432,0.4285,0.0603,0.0952,28.2020,0.4283,0.0603,0.0000,4.3549,0.0526,0.2323,0.0000,11.3213,0.1527,0.1354,0.0000
Gustavia_santanderiensis_1,21,1.9231,2.2489,100,0.9717,10021,41.1594,0.0000,0.0000,57.2630,0.4628,0.4870,0.6279,55.0421,0.0000,0.0000,40.1260,3.2097,0.6585,0.9637,0.4217,1.9231,1.9231,0.8793,1.8953,1.9120,1.9080,0.4307,0.0596,0.0721,0.2319,0.0592,0.0053,0.0000,7.2894,0.0823,1.0000,0.0128,0.4346,0.0000,5.0000,0.0609,0.2466,0.0000,10.0000,0.1257,0.1687,0.0000,31.6635,0.4586,0.0575,0.0000,31.6635,0.4586,0.0575,0.0000,31.6635,0.4586,0.0575,0.0000,31.6635,0.4586,0.0575,0.0000,4.6755,0.0568,0.2545,0.0000,12.3364,0.1552,0.1461,0.0000
Gustavia_santanderiensis_2,21,1.8331,2.3080,100,0.9708,10021,41.3389,0.0000,0.0000,56.4116,0.7055,1.5232,0.0208,54.2274,0.0000,0.0000,40.0897,3.2438,2.3502,0.0889,0.4585,1.8331,1.8331,0.9206,1.7974,1.7933,1.8324,0.4168,0.0690,0.0964,0.2167,0.0601,0.0124,0.0001,7.3794,0.0902,1.0000,0.0137,0.4667,0.0000,5.0000,0.0620,0.2670,0.0000,10.0000,0.1264,0.1829,0.0000,15.4004,0.2000,0.1333,0.0000,35.9573,0.5271,0.0529,0.0952,32.4641,0.4682,0.0610,0.0476,32.4641,0.4682,0.0610,0.0476,4.9992,0.0620,0.2671,0.0000,12.1985,0.1554,0.1599,0.0000
Gustavia_santanderiensis_3,21,1.9884,2.5714,120,0.9713,10021,35.2993,0.0000,23.7039,39.1954,1.3702,0.4313,0.0000,52.3606,0.0000,1.6030,41.7957,3.7169,0.5237,0.0000,0.6975,1.9884,1.9063,1.1594,1.9501,1.9751,1.9884,0.2859,0.0727,0.3645,0.3532,0.0339,0.0000,0.0000,7.2240,0.0774,1.0000,0.0110,0.4770,0.0000,5.0000,0.0525,0.2718,0.0000,10.0000,0.1035,0.1837,0.0000,13.8408,0.1497,0.1443,0.0000,29.5519,0.3603,0.0624,0.0952,26.5037,0.3152,0.0726,0.0952,26.4761,0.3149,0.0727,0.0476,5.0568,0.0532,0.2704,0.0000,14.7466,0.1594,0.1369,0.0476
Gustavia_santanderiensis_4,21,1.6530,1.9674,100,0.9578,10021,41.3493,0.0000,0.0000,58.5370,0.0714,0.0424,0.0000,54.9245,0.0000,0.0000,44.2695,0.6083,0.1977,0.0000,0.4458,1.6530,1.6530,0.7119,1.6507,1.6515,1.6530,0.3512,0.0479,0.0666,0.2283,0.0601,0.0000,0.0004,7.5595,0.1092,1.0000,0.0159,0.5035,0.0000,5.0000,0.0741,0.3005,0.0000,10.0000,0.1425,0.2135,0.0000,19.1350,0.2660,0.1344,0.0000,21.2986,0.2941,0.1218,0.0476,21.3349,0.2944,0.1216,0.1429,19.1350,0.2660,0.1344,0.0000,4.9759,0.0737,0.3012,0.0000,11.9585,0.1701,0.1914,0.0000
Gustavia_santanderiensis_5,21,2.1828,2.7117,100,0.9823,10021,34.8431,0.0000,0.0000,62.2175,1.5127,1.3866,0.0401,47.8080,0.0000,0.0000,45.3115,4.8314,1.9468,0.1023,0.6817,2.1828,2.1828,0.9592,2.1108,2.1352,2.1814,0.3489,0.0568,0.1840,0.3590,0.0328,0.0015,0.0008,7.0296,0.0630,1.0000,0.0104,0.3989,0.0000,5.0000,0.0498,0.2201,0.0000,10.0000,0.1048,0.1451,0.0000,22.5907,0.2736,0.0686,0.0000,36.4960,0.5004,0.0352,0.0952,30.0296,0.3933,0.0476,0.0476,22.5907,0.2736,0.0686,0.0000,4.4390,0.0440,0.2334,0.0000,13.8489,0.1516,0.1127,0.0000
Gustavia_santanderiensis_6,21,2.0191,2.3520,120,0.9735,10021,43.6354,0.0000,0.3092,55.1066,0.1160,0.1571,0.6757,56.3151,0.0000,0.7517,41.2435,0.6914,0.1988,0.7995,0.4654,2.0191,1.9795,0.8581,2.0149,2.0156,2.0069,0.4813,0.0536,0.0228,0.2147,0.0951,0.0061,0.0000,7.1934,0.0752,1.0000,0.0131,0.3734,0.0000,5.0000,0.0656,0.2115,0.0000,10.0000,0.1376,0.1462,0.0000,27.0428,0.3978,0.0648,0.0000,34.5341,0.5029,0.0479,0.0952,30.1360,0.4425,0.0572,0.0476,27.0428,0.3978,0.0648,0.0000,3.9970,0.0516,0.2336,0.0000,11.6430,0.1580,0.1327,0.0000
Gustavia_santanderiensis_7,21,2.0134,2.4723,100,0.9751,10021,34.4661,0.0000,0.0000,63.4595,1.0388,0.5162,0.5194,47.9013,0.0000,0.0000,46.5544,3.4142,0.9251,1.2050,0.5686,2.0134,2.0134,0.8652,1.9664,2.0003,1.9966,0.3125,0.0467,0.1660,0.3505,0.0451,0.0005,0.0000,7.1990,0.0749,1.0000,0.0122,0.4316,0.0000,5.0000,0.0556,0.2491,0.0000,10.0000,0.1116,0.1689,0.0000,19.8519,0.2326,0.0940,0.0000,29.5061,0.3883,0.0584,0.0476,29.5061,0.3883,0.0584,0.0476,19.8519,0.2326,0.0940,0.0000,4.7334,0.0519,0.2556,0.0000,13.7207,0.1531,0.1335,0.0000
Gustavia_santanderiensis_8,21,1.8431,2.1608,100,0.9635,10021,41.3508,0.0169,0.0000,52.4884,0.2371,5.9013,0.0055,56.3145,0.0395,0.0000,35.9427,2.5616,5.0723,0.0694,0.5604,1.8424,1.8431,1.1068,1.8277,1.7676,1.8429,0.4444,0.1525,0.0863,0.1829,0.1919,0.1005,0.0001,7.3694,0.0893,1.0000,0.0130,0.4475,0.0000,5.0000,0.0659,0.2453,0.0000,10.0000,0.1356,0.1682,0.0000,10.8927,0.1490,0.1591,0.0000,33.4768,0.5176,0.0572,0.0952,29.1521,0.4537,0.0675,0.0476,29.1521,0.4537,0.0675,0.0476,4.6948,0.0614,0.2527,0.0000,10.9744,0.1499,0.1583,0.0476
Gustavia_santanderiensis_9,21,2.0436,2.2566,100,0.9688,10021,44.9458,0.0000,0.0000,53.4051,0.0000,0.7100,0.9390,62.7459,0.0000,0.0000,35.3914,0.0000,0.0000,1.8627,0.4873,2.0436,2.0436,1.1377,2.0436,2.0436,2.0224,0.5526,0.1031,0.0545,0.1818,0.1645,0.0226,0.0000,7.1688,0.0732,1.0000,0.0127,0.3610,0.0000,5.0000,0.0673,0.1985,0.0000,10.0000,0.1437,0.1366,0.0000,27.6652,0.4188,0.0592,0.0000,30.8339,0.4712,0.0523,0.0952,27.6652,0.4188,0.0592,0.0952,27.6652,0.4188,0.0592,0.0000,3.8584,0.0505,0.2230,0.0000,10.8882,0.1549,0.1295,0.0000
