Predictor variable,Categorical,Sample average
bio_1,false,26.818253925868444
bio_12,false,2433.095238095238
bio_14,false,81.71428571428571
bio_15,false,37.843484333583284
bio_3,false,87.22205643426804
bio_4,false,37.8686519804455
bio_7,false,11.48571404956636
