Predictor variable,Categorical,Sample average
bio_1,false,26.963095256260463
bio_12,false,2557.809523809524
bio_14,false,89.23809523809524
bio_15,false,38.207631701514835
bio_3,false,88.04587082635788
bio_4,false,34.888235092163086
bio_7,false,11.347618920462471
