X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.816917,4.42425,train,1.7850825192662528E-4,20.807996418610113,0.32684864149518367
-74.294444,6.048889,train,4.2226219457203683E-4,40.76809657140552,0.6078973617867989
-74.223111,5.967972,train,5.671880254510069E-4,49.39493603992221,0.7156525618265229
-74.816917,4.42425,train,1.7850825192662528E-4,20.807996418610113,0.32684864149518367
-74.473444,6.262694,train,0.0017137616534623496,86.85448561076437,0.9776229517729419
-74.737583,5.667167,train,5.503417203724165E-4,48.45907410564848,0.7048309718868415
-74.294444,6.048889,train,4.2226219457203683E-4,40.76809657140552,0.6078973617867989
-74.223111,5.967972,train,5.671880254510069E-4,49.39493603992221,0.7156525618265229
-74.668706,5.574697,train,0.0014074135463694431,81.6089639072318,0.9558644778156183
-74.473444,6.262694,train,0.0017137616534623496,86.85448561076437,0.9776229517729419
-74.76675,5.676306,train,8.394311804808655E-4,64.19435406687964,0.84450951174071
-74.473444,6.262694,train,0.0017137616534623496,86.85448561076437,0.9776229517729419
-74.473444,6.262694,train,0.0017137616534623496,86.85448561076437,0.9776229517729419
-74.323667,6.515028,train,6.351257712843252E-4,53.55536177174764,0.7554140950032051
-74.900639,5.568667,train,1.4841848395199205E-4,17.620293091725763,0.28040780036025703
-74.351933,6.471417,train,0.001082317451581887,74.01201344181787,0.9092542374990774
-74.816917,4.42425,train,1.7850825192662528E-4,20.807996418610113,0.32684864149518367
-74.294444,6.048889,train,4.2226219457203683E-4,40.76809657140552,0.6078973617867989
-74.737889,5.684417,train,4.180805931939345E-4,40.54302556525818,0.6042451301354144
-74.816917,4.42425,train,1.7850825192662528E-4,20.807996418610113,0.32684864149518367
-74.737583,5.667167,train,5.503417203724165E-4,48.45907410564848,0.7048309718868415
