Predictor variable,Categorical,Sample average
bio_1,false,27.409722464425222
bio_12,false,2504.1428571428573
bio_14,false,78.0
bio_15,false,40.074467522757395
bio_3,false,87.83758181617374
bio_4,false,34.06473459516253
bio_7,false,11.485713958740234
