Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.84216E-12,0.000000001,0.000000004,0.998403353,0,0
4.79891E-12,0.000000003,0.000000007,0.998004191,0,0
1.79866E-11,0.00000001,0.000000026,0.997405449,0,0
3.23043E-11,0.000000027,0.000000047,0.996706915,0,0
7.57863E-11,0.000000106,0.00000011,0.995309849,0,0
1.65758E-10,0.000000261,0.000000241,0.993812993,0,0
3.57804E-10,0.000001018,0.00000052,0.99091907,0,0
6.19467E-10,0.000002554,0.000000901,0.987925357,0,0
1.72358E-9,0.000010098,0.000002506,0.981638559,0,0
3.06251E-9,0.000025266,0.000004452,0.975251971,0,0
4.55912E-9,0.000050433,0.000006628,0.968865383,0,0
7.13023E-9,0.000100296,0.000010366,0.960183614,0,0
1.43448E-8,0.000250949,0.000020854,0.946412534,0,0
2.38256E-8,0.000500974,0.000034637,0.933240196,0,0
3.89539E-8,0.001002103,0.00005663,0.916874563,0,0
7.26386E-8,0.002506782,0.000105598,0.890130725,0,0
1.1457E-7,0.00501064,0.000166549,0.863486678,0,0
1.83207E-7,0.0100016,0.000266313,0.829458138,0,0
3.72211E-7,0.025009808,0.00054098,0.773775072,0,0
6.27807E-7,0.050005958,0.000912298,0.723480691,0,0
1.06711E-6,0.100041928,0.001550172,0.663207265,0,0
1.88454E-6,0.200106224,0.002736026,0.593553538,0,0
2.75379E-6,0.300035347,0.003995496,0.550543858,0,0
3.73317E-6,0.400087569,0.005412637,0.51930945,0,0
4.5436E-6,0.500163293,0.006583783,0.495160164,0,0
5.43587E-6,0.600349181,0.007871601,0.475102285,0,0
6.37617E-6,0.700124516,0.009226934,0.458237701,0,0
6.82801E-6,0.750304629,0.009877553,0.450653627,0,0
7.21252E-6,0.800145036,0.01043088,0.443568506,0,0
8.09068E-6,0.900363001,0.011693445,0.430495958,0,0
9.04173E-6,1.00069059,0.013058984,0.418820477,0,0
1.00013E-5,1.100420901,0.014434863,0.408342481,0,0
1.10006E-5,1.200906428,0.015865576,0.398762599,0,0
1.18239E-5,1.300054548,0.017042868,0.39008083,0,0
1.28705E-5,1.400303584,0.018537321,0.381997805,0,0
1.3853E-5,1.500190549,0.019938192,0.374513522,0,0
1.65184E-5,1.751593099,0.02372866,0.358048099,0,0
1.93472E-5,2.001334101,0.027735302,0.344077437,0,0
2.16388E-5,2.250719905,0.030969063,0.332002794,0,0
2.3334E-5,2.502083567,0.033354393,0.320826265,0,0
2.53407E-5,2.750356524,0.036170256,0.31064764,0,0
2.77943E-5,3.000651323,0.039602187,0.301267339,0,0
3.03855E-5,3.252907797,0.043213373,0.29258557,0,0
3.29339E-5,3.501554478,0.046751593,0.284702126,0,0
3.48551E-5,3.751946565,0.049410426,0.277317633,0,0
3.69842E-5,4.002796085,0.052348227,0.270332302,0,0
3.96754E-5,4.251089367,0.056048735,0.263845924,0,0
4.16708E-5,4.503444355,0.058783012,0.257658916,0,0
4.38106E-5,4.751998959,0.061706538,0.251871071,0,0
4.62419E-5,5.000414419,0.065017247,0.246382597,0,0
4.91682E-5,5.254056225,0.068986401,0.241093703,0,0
5.13263E-5,5.504869823,0.071902967,0.236104181,0,0
5.38991E-5,5.751917775,0.075367803,0.231414031,0,0
5.65638E-5,6.000563425,0.07894293,0.226923461,0,0
