X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.591222,6.190222,train,0.001979318025020879,83.05938605518406,0.9652258598129937
-74.777222,5.689444,train,0.0015048447628819492,73.3045924569771,0.9222071127761141
-74.737889,5.684417,train,4.864171855068246E-4,37.31113049033112,0.5619598470314426
-74.223111,5.967972,train,6.155913598184881E-4,44.777636047442854,0.6481857266402267
-74.737583,5.667167,train,6.822227021992633E-4,47.49858843975048,0.6857996822956522
-74.103194,6.515417,train,6.449162870922715E-4,46.54511239706815,0.6652649512493611
-74.103194,6.515417,train,6.449162870922715E-4,46.54511239706815,0.6652649512493611
-74.351933,6.471417,train,0.0015631705462724578,74.83774932484407,0.9295381252405946
-74.777222,5.689444,train,0.0015048447628819492,73.3045924569771,0.9222071127761141
-74.294444,6.048889,train,4.336351930134335E-4,34.489485848620674,0.5209135555895505
-74.76675,5.676306,train,0.0010834216144215798,62.81765841159333,0.8409528776860891
-74.859417,5.545194,train,0.001113921261249181,63.459521915366274,0.8489753672214246
-74.900639,5.568667,train,8.925112790618731E-5,9.729635649126019,0.14054619167690618
-74.323667,6.515028,train,7.210114968133424E-4,49.76229008810851,0.705815661569056
-74.777528,5.638694,train,0.0016560839820534152,76.93992343564784,0.9398164725146683
-74.668706,5.574697,train,0.0018233578898166148,80.3097207538187,0.9546895960462197
-74.737583,5.667167,train,6.822227021992633E-4,47.49858843975048,0.6857996822956522
-74.323667,6.515028,train,7.210114968133424E-4,49.76229008810851,0.705815661569056
-74.816917,4.42425,train,1.534010398043252E-4,15.344552129740944,0.22919503746784053
-74.406389,6.273889,train,0.0017609992598482667,79.14178667344774,0.9496318719979409
-74.76675,5.676306,train,0.0010834216144215798,62.81765841159333,0.8409528776860891
