Predictor variable,Categorical,Sample average
bio_1,false,27.27638880411784
bio_12,false,2475.8571428571427
bio_14,false,70.19047619047619
bio_15,false,39.85055732727051
bio_3,false,88.24572790236701
bio_4,false,35.554821468534925
bio_7,false,11.319047110421318
