Predictor variable,Categorical,Sample average
bio_1,false,27.125396819341752
bio_12,false,2477.9523809523807
bio_14,false,83.23809523809524
bio_15,false,38.80059423900786
bio_3,false,87.7053473336356
bio_4,false,35.82668767656599
bio_7,false,11.433332806541806
