Predictor variable,Categorical,Sample average
bio_1,false,27.27678580511184
bio_12,false,2415.5714285714284
bio_14,false,77.66666666666667
bio_15,false,40.23337627592541
bio_3,false,87.29365139915829
bio_4,false,37.23627589997791
bio_7,false,11.614285332815987
