Predictor variable,Categorical,Sample average
bio_1,false,27.2636904943557
bio_12,false,2532.1428571428573
bio_14,false,76.33333333333333
bio_15,false,40.43529456002371
bio_3,false,88.0081772577195
bio_4,false,34.90413247971308
bio_7,false,11.442856924874443
