Predictor variable,Categorical,Sample average
bio_1,false,27.020833333333332
bio_12,false,2438.4285714285716
bio_14,false,78.61904761904762
bio_15,false,40.09475517272949
bio_3,false,87.59208606538319
bio_4,false,37.30213746570406
bio_7,false,11.552380243937174
