Predictor variable,Categorical,Sample average
bio_1,false,27.05019860040574
bio_12,false,2450.6190476190477
bio_14,false,73.14285714285714
bio_15,false,40.664999553135466
bio_3,false,87.80922045026507
bio_4,false,36.24796149844215
bio_7,false,11.499999545869374
