X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.737889,5.684417,train,3.325885001268881E-4,27.514703495598273,0.3633426996213718
-74.737583,5.667167,train,5.18608466418915E-4,37.04665889299083,0.5054293987518849
-74.323667,6.515028,train,6.308172328880802E-4,41.59884336134674,0.5753120137952521
-74.473444,6.262694,train,0.002238134893347617,75.93812893501243,0.9520934369480339
-74.294444,6.048889,train,3.769946820354081E-4,29.70619471308252,0.4005902186946231
-74.909722,5.559361,train,0.005551577099966876,92.6971879848938,0.9994669247445961
-74.351933,6.471417,train,0.0016335066213146129,65.32302657851886,0.8911360670953705
-74.473444,6.262694,train,0.002238134893347617,75.93812893501243,0.9520934369480339
-74.859417,5.545194,train,0.001801772276307838,69.98262935457794,0.9133687580125117
-74.816917,4.42425,train,1.2712152619490593E-4,12.73510521958678,0.15850970591698377
-74.777222,5.689444,train,0.0013876652416992203,61.69192797827606,0.8480039964935985
-74.351933,6.471417,train,0.0016335066213146129,65.32302657851886,0.8911360670953705
-74.223111,5.967972,train,6.760763674297601E-4,43.129767517659445,0.6006210446232984
-74.223111,5.967972,train,6.760763674297601E-4,43.129767517659445,0.6006210446232984
-74.859417,5.545194,train,0.001801772276307838,69.98262935457794,0.9133687580125117
-74.591222,6.190222,train,0.0015993646369915572,64.35652406889079,0.8859713076870049
-74.668706,5.574697,train,0.0019616135099586357,73.00095257011976,0.9302680030086907
-74.223111,5.967972,train,6.760763674297601E-4,43.129767517659445,0.6006210446232984
-74.859417,5.545194,train,0.001801772276307838,69.98262935457794,0.9133687580125117
-74.859417,5.545194,train,0.001801772276307838,69.98262935457794,0.9133687580125117
-74.591222,6.190222,train,0.0015993646369915572,64.35652406889079,0.8859713076870049
