X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.777528,5.638694,train,0.0016188386651878332,66.78659137150761,0.8854353972037574
-74.854444,5.322778,train,0.001288413148724943,61.7059055031803,0.8217168914602393
-74.777528,5.638694,train,0.0016188386651878332,66.78659137150761,0.8854353972037574
-74.223111,5.967972,train,5.366402247957433E-4,39.52403564314281,0.5123839285766107
-74.854444,5.322778,train,0.001288413148724943,61.7059055031803,0.8217168914602393
-74.900639,5.568667,train,2.1557694767198723E-4,20.520012516222888,0.25063059801927
-74.854444,5.322778,train,0.001288413148724943,61.7059055031803,0.8217168914602393
-74.223111,5.967972,train,5.366402247957433E-4,39.52403564314281,0.5123839285766107
-74.816917,4.42425,train,1.9884873761630173E-4,19.083725147362706,0.23366400701912338
-74.777222,5.689444,train,0.00135116578012783,63.06828170110383,0.8360787536827905
-74.76675,5.676306,train,8.455571123915697E-4,51.50842726791874,0.6775071042722378
-74.406389,6.273889,train,0.001081134600412152,56.80830022513921,0.7647168644514077
-74.859417,5.545194,train,0.0022202089532036085,74.96269183442715,0.9487723854939657
-74.816917,4.42425,train,1.9884873761630173E-4,19.083725147362706,0.23366400701912338
-74.668706,5.574697,train,0.002136026174255155,73.66338336059638,0.9426629491956552
-74.854444,5.322778,train,0.001288413148724943,61.7059055031803,0.8217168914602393
-74.909722,5.559361,train,0.00749391588925749,92.02039316546319,0.999955927938034
-74.591222,6.190222,train,0.0010514692613045947,56.27111449798735,0.7551873980403141
-74.668706,5.574697,train,0.002136026174255155,73.66338336059638,0.9426629491956552
-74.885833,5.407444,train,0.0029881572657823124,80.54077359916371,0.981671185367505
-74.777528,5.638694,train,0.0016188386651878332,66.78659137150761,0.8854353972037574
