Predictor variable,Categorical,Sample average
bio_1,false,26.828571319580078
bio_12,false,2407.8571428571427
bio_14,false,80.0
bio_15,false,36.85270027887253
bio_3,false,87.3302023751395
bio_4,false,38.11302548363095
bio_7,false,11.399999800182524
