Predictor variable,Categorical,Sample average
bio_1,false,26.933333442324685
bio_12,false,2455.2380952380954
bio_14,false,85.28571428571429
bio_15,false,37.91614042009626
bio_3,false,87.46332586379279
bio_4,false,36.60035142444429
bio_7,false,11.409523646036783
