Predictor variable,Categorical,Sample average
bio_1,false,27.238095238095237
bio_12,false,2477.190476190476
bio_14,false,74.66666666666667
bio_15,false,39.42515554882231
bio_3,false,87.94397335960751
bio_4,false,35.733702705019994
bio_7,false,11.414285478137788
