X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.323667,6.515028,train,4.459267323457843E-4,37.31779073068182,0.5600463278668579
-74.223111,5.967972,train,6.395152896971588E-4,48.759712126081425,0.6919646943593771
-74.737583,5.667167,train,7.305580355584054E-4,53.19086232912711,0.7395066841390454
-74.103194,6.515417,train,5.51991975192782E-4,43.40279772883157,0.6380987908314273
-74.885833,5.407444,train,0.0011198828625800445,66.33074952383404,0.8728061165869367
-74.76675,5.676306,train,0.0011466366659965534,66.78549354696521,0.8789200915803997
-74.591222,6.190222,train,0.0017487298317241731,80.29285895499059,0.9600425438835529
-74.103194,6.515417,train,5.51991975192782E-4,43.40279772883157,0.6380987908314273
-74.854444,5.322778,train,6.625773311628512E-4,50.06320074322684,0.70477132701492
-74.737889,5.684417,train,4.7640151441375556E-4,39.6118610085295,0.5840537067299488
-74.473444,6.262694,train,0.001439157829730333,75.34052461026482,0.9293434452985327
-74.900639,5.568667,train,8.223278362959641E-5,9.643244875694924,0.14050940857161132
-74.76675,5.676306,train,0.0011466366659965534,66.78549354696521,0.8789200915803997
-74.859417,5.545194,train,0.0013742871515793073,74.33124244562848,0.9203790379384749
-74.737889,5.684417,train,4.7640151441375556E-4,39.6118610085295,0.5840537067299488
-74.223111,5.967972,train,6.395152896971588E-4,48.759712126081425,0.6919646943593771
-74.859417,5.545194,train,0.0013742871515793073,74.33124244562848,0.9203790379384749
-74.777528,5.638694,train,0.0018375115486218023,82.285035846567,0.9660685835096666
-74.668706,5.574697,train,0.0014127988095434581,75.05327646396772,0.925829551526299
-74.777528,5.638694,train,0.0018375115486218023,82.285035846567,0.9660685835096666
-74.737889,5.684417,train,4.7640151441375556E-4,39.6118610085295,0.5840537067299488
