Predictor variable,Categorical,Sample average
bio_1,false,26.943254198346818
bio_12,false,2454.6666666666665
bio_14,false,80.42857142857143
bio_15,false,39.78536841982887
bio_3,false,87.54214186895462
bio_4,false,36.86436689467657
bio_7,false,11.433333351498558
