Predictor variable,Categorical,Sample average
bio_1,false,27.513492130097887
bio_12,false,2563.714285714286
bio_14,false,75.80952380952381
bio_15,false,40.95142564319429
bio_3,false,88.7863024757022
bio_4,false,33.2812553587414
bio_7,false,11.295237586611794
