Predictor variable,Categorical,Sample average
bio_1,false,27.379166739327566
bio_12,false,2499.1428571428573
bio_14,false,76.76190476190476
bio_15,false,40.17172341119675
bio_3,false,87.82388995942615
bio_4,false,34.56906872703915
bio_7,false,11.48571404956636
