Predictor variable,Categorical,Sample average
bio_1,false,27.047023864019486
bio_12,false,2377.9523809523807
bio_14,false,74.0952380952381
bio_15,false,39.29263841538202
bio_3,false,87.14595976329986
bio_4,false,37.958355222429546
bio_7,false,11.633333115350633
