X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.777222,5.689444,train,0.0010143703994691417,64.53240160480193,0.8679308828211413
-74.406389,6.273889,train,0.001518341641985032,78.39903269568643,0.9516955003427976
-74.591222,6.190222,train,0.0011942568268237027,69.31673106330857,0.9077670874559107
-74.591222,6.190222,train,0.0011942568268237027,69.31673106330857,0.9077670874559107
-74.737889,5.684417,train,3.1334582370018486E-4,32.00051558485942,0.4649312176069824
-74.473444,6.262694,train,0.001996651628140874,84.29736991002886,0.9814041676282519
-74.737583,5.667167,train,4.106993230763553E-4,38.32712308114492,0.5594155932836923
-74.854444,5.322778,train,9.954198699731957E-4,64.33706219656399,0.8628403024295769
-74.859417,5.545194,train,0.0014583081082086263,76.01844747801844,0.9455470704199441
-74.368611,6.438056,train,5.648025048180824E-4,46.36458429515839,0.6760625004989013
-74.900639,5.568667,train,2.723107451657734E-4,29.10860816453377,0.41926701781335507
-74.737889,5.684417,train,3.1334582370018486E-4,32.00051558485942,0.4649312176069824
-74.103194,6.515417,train,3.0835511208544565E-4,31.599045714554897,0.45957518900279315
-74.900639,5.568667,train,2.723107451657734E-4,29.10860816453377,0.41926701781335507
-74.854444,5.322778,train,9.954198699731957E-4,64.33706219656399,0.8628403024295769
-74.368611,6.438056,train,5.648025048180824E-4,46.36458429515839,0.6760625004989013
-74.900639,5.568667,train,2.723107451657734E-4,29.10860816453377,0.41926701781335507
-74.854444,5.322778,train,9.954198699731957E-4,64.33706219656399,0.8628403024295769
-74.859417,5.545194,train,0.0014583081082086263,76.01844747801844,0.9455470704199441
-74.859417,5.545194,train,0.0014583081082086263,76.01844747801844,0.9455470704199441
-74.473444,6.262694,train,0.001996651628140874,84.29736991002886,0.9814041676282519
