Predictor variable,Categorical,Sample average
bio_1,false,26.69384920029413
bio_12,false,2461.190476190476
bio_14,false,86.80952380952381
bio_15,false,35.784270967756
bio_3,false,87.41117713564918
bio_4,false,37.29830914451962
bio_7,false,11.266666684831891
