Predictor variable,Categorical,Sample average
bio_1,false,27.039087295532227
bio_12,false,2468.809523809524
bio_14,false,74.71428571428571
bio_15,false,40.36622265407017
bio_3,false,87.78773607526507
bio_4,false,36.350474130539666
bio_7,false,11.438094911121187
