X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.223111,5.967972,train,5.426784140960571E-4,44.01082214649693,0.6045556209291045
-74.885833,5.407444,train,0.0017806121658875491,76.16253192401807,0.9523596834423541
-74.406389,6.273889,train,0.0015022102237905342,72.37940903840006,0.9233211303876928
-74.103194,6.515417,train,3.03379556157402E-4,30.811198088709908,0.4046749339998533
-74.854444,5.322778,train,9.099481320957289E-4,57.78393350086796,0.7889409538146585
-74.909722,5.559361,train,0.0053599121276316965,94.10167554447729,0.9998951656602748
-74.103194,6.515417,train,3.03379556157402E-4,30.811198088709908,0.4046749339998533
-74.323667,6.515028,train,7.210923217829689E-4,51.505083781536754,0.708511776649789
-74.668706,5.574697,train,0.0018686479735636674,77.25582884716233,0.9590162243258046
-74.323667,6.515028,train,7.210923217829689E-4,51.505083781536754,0.708511776649789
-74.103194,6.515417,train,3.03379556157402E-4,30.811198088709908,0.4046749339998533
-74.816917,4.42425,train,1.4781069744271533E-4,18.1892778286879,0.2232931608183144
-74.859417,5.545194,train,0.001398737920746935,69.77268188600681,0.9084835244765417
-74.816917,4.42425,train,1.4781069744271533E-4,18.1892778286879,0.2232931608183144
-74.900639,5.568667,train,2.5811056844248084E-4,27.715325194709727,0.35677283210739685
-74.854444,5.322778,train,9.099481320957289E-4,57.78393350086796,0.7889409538146585
-74.473444,6.262694,train,0.002021363703345135,78.82310362528622,0.9684334349219722
-74.816917,4.42425,train,1.4781069744271533E-4,18.1892778286879,0.2232931608183144
-74.103194,6.515417,train,3.03379556157402E-4,30.811198088709908,0.4046749339998533
-74.909722,5.559361,train,0.0053599121276316965,94.10167554447729,0.9998951656602748
-74.909722,5.559361,train,0.0053599121276316965,94.10167554447729,0.9998951656602748
