Predictor variable,Categorical,Sample average
bio_1,false,26.874603271484375
bio_12,false,2470.190476190476
bio_14,false,77.47619047619048
bio_15,false,38.73914437066941
bio_3,false,87.70974513462612
bio_4,false,36.24819819132487
bio_7,false,11.366666430518741
