Predictor variable,Categorical,Sample average
bio_1,false,27.221031733921595
bio_12,false,2567.190476190476
bio_14,false,79.33333333333333
bio_15,false,41.352936971755256
bio_3,false,88.33402143205915
bio_4,false,34.27117275056385
bio_7,false,11.299999509538923
