Predictor variable,Categorical,Sample average
bio_1,false,27.054960250854492
bio_12,false,2395.4285714285716
bio_14,false,75.0952380952381
bio_15,false,40.231553849719816
bio_3,false,87.39833722795758
bio_4,false,38.26667177109491
bio_7,false,11.676189604259672
