Predictor variable,Categorical,Sample average
bio_1,false,27.27400806971959
bio_12,false,2434.2380952380954
bio_14,false,74.76190476190476
bio_15,false,39.75441178821382
bio_3,false,87.62971024286179
bio_4,false,36.707367306663876
bio_7,false,11.55714262099493
