Predictor variable,Categorical,Sample average
bio_1,false,26.859325408935547
bio_12,false,2389.809523809524
bio_14,false,79.71428571428571
bio_15,false,38.27870559692383
bio_3,false,87.34127081008185
bio_4,false,37.98100707644508
bio_7,false,11.533332733880906
