variable,x,y
bio_4,2.0147192955017097,0.894934356212616
bio_4,2.26835924987793,0.894934356212616
bio_4,2.521999204254151,0.894934356212616
bio_4,2.775639158630372,0.894934356212616
bio_4,3.0292791130065924,0.894934356212616
bio_4,3.2829190673828132,0.894934356212616
bio_4,3.536559021759034,0.894934356212616
bio_4,3.7901989761352546,0.894934356212616
bio_4,4.043838930511475,0.894934356212616
bio_4,4.2974788848876955,0.894934356212616
bio_4,4.551118839263917,0.894934356212616
bio_4,4.804758793640137,0.894934356212616
bio_4,5.058398748016359,0.894934356212616
bio_4,5.312038702392579,0.894934356212616
bio_4,5.5656786567687995,0.894934356212616
bio_4,5.81931861114502,0.894934356212616
bio_4,6.07295856552124,0.894934356212616
bio_4,6.326598519897461,0.894934356212616
bio_4,6.580238474273682,0.894934356212616
bio_4,6.833878428649903,0.894934356212616
bio_4,7.087518383026124,0.894934356212616
bio_4,7.3411583374023435,0.894934356212616
bio_4,7.594798291778565,0.894934356212616
bio_4,7.848438246154785,0.894934356212616
bio_4,8.102078200531007,0.894934356212616
bio_4,8.355718154907226,0.894934356212616
bio_4,8.609358109283448,0.894934356212616
bio_4,8.862998063659667,0.894934356212616
bio_4,9.11663801803589,0.894934356212616
bio_4,9.37027797241211,0.894934356212616
bio_4,9.62391792678833,0.894934356212616
bio_4,9.87755788116455,0.894934356212616
bio_4,10.131197835540771,0.894934356212616
bio_4,10.384837789916993,0.894934356212616
bio_4,10.638477744293212,0.894934356212616
bio_4,10.892117698669434,0.894934356212616
bio_4,11.145757653045655,0.894934356212616
bio_4,11.399397607421875,0.894934356212616
bio_4,11.653037561798095,0.894934356212616
bio_4,11.906677516174316,0.894934356212616
bio_4,12.160317470550538,0.894934356212616
bio_4,12.413957424926759,0.894934356212616
bio_4,12.667597379302977,0.8947636485099792
bio_4,12.9212373336792,0.8942437767982483
bio_4,13.17487728805542,0.8937121629714966
bio_4,13.428517242431642,0.8931686282157898
bio_4,13.68215719680786,0.8926132321357727
bio_4,13.935797151184081,0.8920457363128662
bio_4,14.189437105560303,0.8914661407470703
bio_4,14.443077059936524,0.8908743858337402
bio_4,14.696717014312744,0.8902702927589417
bio_4,14.950356968688965,0.8896538019180298
bio_4,15.203996923065185,0.8890248537063599
bio_4,15.457636877441407,0.8883833289146423
bio_4,15.711276831817626,0.8877291083335876
bio_4,15.964916786193847,0.887062132358551
bio_4,16.21855674057007,0.8863822817802429
bio_4,16.472196694946287,0.8856894373893738
bio_4,16.72583664932251,0.8849835395812988
bio_4,16.97947660369873,0.8842644691467285
bio_4,17.23311655807495,0.8835321068763733
bio_4,17.486756512451173,0.8827863335609436
bio_4,17.74039646682739,0.8820270895957947
bio_4,17.994036421203614,0.881254255771637
bio_4,18.247676375579832,0.8804677128791809
bio_4,18.501316329956055,0.879667341709137
bio_4,18.754956284332277,0.8788530230522156
bio_4,19.008596238708495,0.878024697303772
bio_4,19.262236193084714,0.8771822452545166
bio_4,19.515876147460936,0.8763254880905151
bio_4,19.76951610183716,0.8754543662071228
bio_4,20.023156056213377,0.87456876039505
bio_4,20.2767960105896,0.8736685514450073
bio_4,20.530435964965818,0.8727536201477051
bio_4,20.78407591934204,0.8718238472938538
bio_4,21.037715873718263,0.8708791136741638
bio_4,21.29135582809448,0.8699193596839905
bio_4,21.544995782470703,0.8689443469047546
bio_4,21.798635736846922,0.8679540753364563
bio_4,22.05227569122314,0.8669483065605164
bio_4,22.305915645599367,0.8659270405769348
bio_4,22.559555599975585,0.8648900985717773
bio_4,22.813195554351807,0.8638373613357544
bio_4,23.066835508728026,0.8627687096595764
bio_4,23.320475463104245,0.8616840243339539
bio_4,23.57411541748047,0.8605831861495972
