Predictor variable,Categorical,Sample average
bio_1,false,26.96170625232515
bio_12,false,2453.9523809523807
bio_14,false,78.61904761904762
bio_15,false,39.23025367373512
bio_3,false,87.52676682245163
bio_4,false,37.33549762907482
bio_7,false,11.495237441289992
