X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.900639,5.568667,train,1.308709338538742E-4,17.22243089475948,0.25368522505244107
-74.737889,5.684417,train,4.3664204567404023E-4,42.15934153035283,0.6232849644519708
-74.368611,6.438056,train,4.2407790368846404E-4,40.94289029806029,0.6125524175872155
-74.223111,5.967972,train,5.100406829839228E-4,47.789255180495545,0.6803007653504531
-74.668706,5.574697,train,0.0014486454351376038,82.63069502179336,0.9607951313154268
-74.777222,5.689444,train,0.0011034411778472143,73.57820957360535,0.9151719739257134
-74.294444,6.048889,train,3.8440877166581744E-4,38.523754294683506,0.5766180149891262
-74.909722,5.559361,train,0.0017150739513417204,87.87898320819608,0.9783910698771647
-74.737889,5.684417,train,4.3664204567404023E-4,42.15934153035283,0.6232849644519708
-74.737889,5.684417,train,4.3664204567404023E-4,42.15934153035283,0.6232849644519708
-74.294444,6.048889,train,3.8440877166581744E-4,38.523754294683506,0.5766180149891262
-74.737583,5.667167,train,5.634149199728786E-4,51.26949410821367,0.7162641050822478
-74.103194,6.515417,train,4.812410667567456E-4,45.799529267720935,0.6590375708256201
-74.668706,5.574697,train,0.0014486454351376038,82.63069502179336,0.9607951313154268
-74.816917,4.42425,train,1.8871160098006814E-4,22.803706637501627,0.3442206417259541
-74.473444,6.262694,train,0.0016099035884953852,85.38973129550295,0.9726627060484224
-74.668706,5.574697,train,0.0014486454351376038,82.63069502179336,0.9607951313154268
-74.816917,4.42425,train,1.8871160098006814E-4,22.803706637501627,0.3442206417259541
-74.76675,5.676306,train,8.362023881783356E-4,64.5274224734133,0.8458182789013622
-74.591222,6.190222,train,0.001280134591583392,78.00534926092853,0.9428564820981938
-74.737889,5.684417,train,4.3664204567404023E-4,42.15934153035283,0.6232849644519708
