X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.294444,6.048889,train,3.502161330146478E-4,28.019075614982434,0.42625314279208615
-74.473444,6.262694,train,0.0016363960562439416,75.86216828356429,0.9254216115214253
-74.351933,6.471417,train,0.001523485276936296,72.39813714300423,0.9107923045535639
-74.323667,6.515028,train,4.996317697324243E-4,36.534825533857024,0.547330584543545
-74.76675,5.676306,train,0.0011730987545641035,62.76972292883753,0.8444752938654493
-74.859417,5.545194,train,0.0011811859091546738,63.10144382009479,0.8464577911411391
-74.351933,6.471417,train,0.001523485276936296,72.39813714300423,0.9107923045535639
-74.294444,6.048889,train,3.502161330146478E-4,28.019075614982434,0.42625314279208615
-74.737583,5.667167,train,7.630966834057066E-4,49.57205595268917,0.7019642940848532
-74.668706,5.574697,train,0.0017461927259921142,79.06541049482789,0.9373430688783102
-74.668706,5.574697,train,0.0017461927259921142,79.06541049482789,0.9373430688783102
-74.854444,5.322778,train,7.228180170878749E-4,47.789724550035174,0.6822993624882321
-74.777222,5.689444,train,0.0016824771014740962,77.52298899126899,0.930678861701485
-74.103194,6.515417,train,5.830398511959315E-4,41.98197612691297,0.6034320927952013
-74.816917,4.42425,train,1.8146801507705E-4,16.885694823910743,0.2501429058125243
-74.737889,5.684417,train,4.91102804527494E-4,35.949381712789055,0.5411643634699291
-74.777222,5.689444,train,0.0016824771014740962,77.52298899126899,0.930678861701485
-74.223111,5.967972,train,5.614271263131435E-4,40.74856256321783,0.5895998169528416
-74.854444,5.322778,train,7.228180170878749E-4,47.789724550035174,0.6822993624882321
-74.737889,5.684417,train,4.91102804527494E-4,35.949381712789055,0.5411643634699291
-74.591222,6.190222,train,0.0018773740773277727,81.0537801579399,0.9491146959728353
