X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.103194,6.515417,train,4.152725740021539E-4,31.072292791225482,0.4698043651425141
-74.737889,5.684417,train,3.656454475908788E-4,28.323635929819392,0.42803771695083914
-74.854444,5.322778,train,7.452372508781829E-4,46.27715885621057,0.6797564799729159
-74.406389,6.273889,train,0.0015581243951066212,72.12245693875383,0.907515270896125
-74.76675,5.676306,train,8.996018134206369E-4,53.23125624588761,0.7470421703801793
-74.294444,6.048889,train,3.793253538714042E-4,29.193064337595807,0.4398687943030969
-74.76675,5.676306,train,8.996018134206369E-4,53.23125624588761,0.7470421703801793
-74.900639,5.568667,train,1.2626101265934763E-4,11.793747870559848,0.1754508563553422
-74.909722,5.559361,train,0.003414983252526873,92.86638733106297,0.994581141612901
-74.854444,5.322778,train,7.452372508781829E-4,46.27715885621057,0.6797564799729159
-74.777528,5.638694,train,0.001470253746130016,70.14258913934479,0.894226065799543
-74.816917,4.42425,train,1.4230264815668438E-4,13.014185371340494,0.19541535206200722
-74.351933,6.471417,train,0.0011432886043561278,61.27489999247875,0.8256812740068675
-74.223111,5.967972,train,5.627592086793841E-4,37.78623557268796,0.5767782937987953
-74.473444,6.262694,train,0.0020831486993831013,79.83827557902221,0.9585353653619814
-74.591222,6.190222,train,0.0015231650101438208,71.04360837508368,0.9024408184390831
-74.668706,5.574697,train,0.001719315297728623,74.5770790438706,0.927705039229066
-74.777222,5.689444,train,0.0012806002152608595,66.1243237267048,0.8586721654572136
-74.591222,6.190222,train,0.0015231650101438208,71.04360837508368,0.9024408184390831
-74.777528,5.638694,train,0.001470253746130016,70.14258913934479,0.894226065799543
-74.473444,6.262694,train,0.0020831486993831013,79.83827557902221,0.9585353653619814
