X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.351933,6.471417,train,0.0013524294107669812,70.11231811197369,0.8966900316047252
-74.103194,6.515417,train,4.119569300716928E-4,33.386856614532846,0.49915577547574697
-74.816917,4.42425,train,1.703426452846137E-4,16.625726267118242,0.24867441094392262
-74.76675,5.676306,train,9.343550279339696E-4,57.805948991843806,0.7915994333558298
-74.368611,6.438056,train,4.5911609329650347E-4,36.105110341519364,0.5372719291258413
-74.777528,5.638694,train,0.001490876457313929,73.08353007434044,0.9181118973600239
-74.737583,5.667167,train,5.795761925213856E-4,42.09951833959796,0.6219788758307723
-74.473444,6.262694,train,0.0019437305015454584,81.00278922926128,0.9617077050313441
-74.854444,5.322778,train,8.496241086140858E-4,54.048815015120766,0.7597497922982777
-74.351933,6.471417,train,0.0013524294107669812,70.11231811197369,0.8966900316047252
-74.76675,5.676306,train,9.343550279339696E-4,57.805948991843806,0.7915994333558298
-74.737583,5.667167,train,5.795761925213856E-4,42.09951833959796,0.6219788758307723
-74.854444,5.322778,train,8.496241086140858E-4,54.048815015120766,0.7597497922982777
-74.737583,5.667167,train,5.795761925213856E-4,42.09951833959796,0.6219788758307723
-74.473444,6.262694,train,0.0019437305015454584,81.00278922926128,0.9617077050313441
-74.76675,5.676306,train,9.343550279339696E-4,57.805948991843806,0.7915994333558298
-74.591222,6.190222,train,0.0014706654660881942,72.63885720494044,0.9152862951182396
-74.777222,5.689444,train,0.0013382924452291112,69.79804350140256,0.8942093184127492
-74.909722,5.559361,train,0.0029188885538229967,91.51186393099826,0.9925481038273646
-74.900639,5.568667,train,1.2620351024404233E-4,13.040471841820963,0.19089749629673847
-74.76675,5.676306,train,9.343550279339696E-4,57.805948991843806,0.7915994333558298
