Predictor variable,Categorical,Sample average
bio_1,false,27.182738167898997
bio_12,false,2443.2380952380954
bio_14,false,71.28571428571429
bio_15,false,40.048353740147185
bio_3,false,87.82708413260323
bio_4,false,36.58801723661877
bio_7,false,11.547618502662296
