Predictor variable,Categorical,Sample average
bio_1,false,26.939087368193128
bio_12,false,2454.809523809524
bio_14,false,86.95238095238095
bio_15,false,37.50377582368397
bio_3,false,87.53849501836868
bio_4,false,36.775115149361746
bio_7,false,11.385714031401134
