Predictor variable,Categorical,Sample average
bio_1,false,27.177182606288365
bio_12,false,2477.3333333333335
bio_14,false,77.61904761904762
bio_15,false,39.380767822265625
bio_3,false,87.84312765938895
bio_4,false,35.2682847522554
bio_7,false,11.404761541457404
