Predictor variable,Categorical,Sample average
bio_1,false,27.081150963192893
bio_12,false,2565.5714285714284
bio_14,false,81.14285714285714
bio_15,false,39.2497444152832
bio_3,false,88.34775688534691
bio_4,false,33.39073371887207
bio_7,false,11.238095328921364
