X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.294444,6.048889,train,3.3856612257765657E-4,32.681244400149296,0.44628060605006736
-74.777528,5.638694,train,0.0018168064796636075,76.9628817840681,0.9580775438810294
-74.777528,5.638694,train,0.0018168064796636075,76.9628817840681,0.9580775438810294
-74.854444,5.322778,train,0.001071898074242053,61.97682286996103,0.8460934788296577
-74.668706,5.574697,train,0.0021620872398261087,82.10929156358122,0.9770572629073668
-74.737889,5.684417,train,4.557243314533117E-4,40.595411424123114,0.5487085377551404
-74.223111,5.967972,train,5.687705509292636E-4,46.08925046732765,0.6295391449121519
-74.854444,5.322778,train,0.001071898074242053,61.97682286996103,0.8460934788296577
-74.323667,6.515028,train,5.3418423678384E-4,44.68858122965194,0.6064801612189146
-74.668706,5.574697,train,0.0021620872398261087,82.10929156358122,0.9770572629073668
-74.406389,6.273889,train,0.0012749468141428375,66.74252499126773,0.8920308180019475
-74.859417,5.545194,train,0.0016602573185591815,73.35177799972958,0.9449006274200344
-74.76675,5.676306,train,0.0010869455292964929,62.63427997952411,0.8500841256151374
-74.777528,5.638694,train,0.0018168064796636075,76.9628817840681,0.9580775438810294
-74.859417,5.545194,train,0.0016602573185591815,73.35177799972958,0.9449006274200344
-74.737889,5.684417,train,4.557243314533117E-4,40.595411424123114,0.5487085377551404
-74.737889,5.684417,train,4.557243314533117E-4,40.595411424123114,0.5487085377551404
-74.777222,5.689444,train,0.0015298307496498821,72.06195977417013,0.9308105766254133
-74.900639,5.568667,train,1.4602884303861535E-4,16.559542992330886,0.22504432405784158
-74.368611,6.438056,train,4.4794811922737335E-4,39.90634745504676,0.5425398604524939
-74.816917,4.42425,train,2.076241490704448E-4,22.26812534818876,0.3040571350270691
