Predictor variable,Categorical,Sample average
bio_1,false,27.491468338739303
bio_12,false,2451.809523809524
bio_14,false,72.85714285714286
bio_15,false,40.38209533691406
bio_3,false,87.90591902959915
bio_4,false,36.385948544456845
bio_7,false,11.5761901310512
