Predictor variable,Categorical,Sample average
bio_1,false,27.127777644566127
bio_12,false,2471.5238095238096
bio_14,false,79.61904761904762
bio_15,false,39.20073046003069
bio_3,false,87.5226095290411
bio_4,false,36.82568495614188
bio_7,false,11.566666012718564
