Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.77883E-13,0.000000001,0.000000001,0.993911568,0,0
1.16923E-12,0.000000003,0.000000002,0.992114982,0,0
2.61183E-12,0.00000001,0.000000004,0.988421998,0,0
4.62774E-12,0.000000025,0.000000007,0.984030342,0,0
1.31353E-11,0.000000101,0.00000002,0.97514722,0,0
2.65502E-11,0.000000251,0.000000041,0.967461823,0,0
7.43791E-11,0.000001005,0.000000114,0.951192734,0,0
1.54629E-10,0.000002508,0.000000236,0.937518714,0,0
5.69259E-10,0.000010006,0.00000087,0.913564228,0,0
1.29244E-9,0.000025092,0.000001975,0.896596467,0,0
2.30615E-9,0.000050006,0.000003524,0.882623016,0,0
4.65629E-9,0.00010044,0.000007116,0.867451842,0,0
1.09253E-8,0.00025063,0.000016695,0.84758958,0,0
2.08451E-8,0.000500757,0.000031854,0.831420301,0,0
4.02964E-8,0.001002464,0.000061577,0.81435273,0,0
8.04205E-8,0.002500364,0.000122888,0.789000898,0,0
1.44917E-7,0.005011143,0.000221432,0.765944705,0,0
2.48138E-7,0.010016626,0.000379123,0.739894201,0,0
5.04031E-7,0.025049783,0.000769943,0.699471005,0,0
8.04465E-7,0.050075452,0.001228595,0.660944206,0,0
1.29172E-6,0.100105611,0.001972013,0.612536181,0,0
2.23884E-6,0.200076175,0.003415464,0.554845793,0,0
3.11276E-6,0.300081955,0.004745503,0.517416908,0,0
3.96466E-6,0.400056841,0.006040316,0.489270386,0,0
4.8632E-6,0.50044772,0.007404201,0.466613434,0,0
5.83287E-6,0.600162325,0.008873954,0.447849087,0,0
6.64138E-6,0.700453272,0.010097756,0.431879429,0,0
7.11481E-6,0.750111008,0.010813668,0.424693083,0,0
7.73626E-6,0.800639654,0.011752637,0.417905979,0,0
8.67502E-6,0.900663042,0.013169339,0.405729115,0,0
9.64598E-6,1.000413538,0.014632493,0.394849785,0,0
1.05337E-5,1.1003556,0.01596827,0.38496856,0,0
1.15441E-5,1.200809251,0.017486513,0.375885817,0,0
1.26633E-5,1.301080244,0.019165485,0.367601557,0,0
1.35214E-5,1.401158996,0.020450892,0.36001597,0,0
1.46387E-5,1.500108773,0.022121969,0.353029244,0,0
1.72489E-5,1.751672137,0.026014745,0.337359018,0,0
1.98112E-5,2.000960207,0.029820959,0.32398443,0,0
2.24276E-5,2.250444367,0.033692267,0.312206807,0,0
2.49056E-5,2.502256205,0.037344502,0.301527099,0,0
2.73111E-5,2.750336312,0.040876807,0.292045114,0,0
2.96199E-5,3.002048872,0.044254836,0.283261803,0,0
3.18295E-5,3.251681361,0.047476549,0.275177163,0,0
3.42625E-5,3.503112343,0.051011448,0.267591576,0,0
3.68751E-5,3.751179702,0.054792793,0.260604851,0,0
3.9542E-5,4.003075252,0.058637043,0.254017367,0,0
4.21367E-5,4.251247061,0.062362228,0.247928935,0,0
4.43088E-5,4.50293252,0.065469431,0.242139934,0,0
4.68623E-5,4.753202872,0.069109043,0.236650364,0,0
4.87483E-5,5.001765124,0.07178805,0.231460226,0,0
5.0927E-5,5.251883693,0.074873275,0.226469708,0,0
5.34372E-5,5.501197023,0.078415319,0.22167881,0,0
5.59567E-5,5.753338506,0.081956694,0.217087534,0,0
5.82462E-5,6.005304844,0.085163165,0.212695878,0,0
6.109E-5,6.250041157,0.089130163,0.208603653,0,0
6.32928E-5,6.505321191,0.092191211,0.204511428,0,0
6.54932E-5,6.750309189,0.095238598,0.200718635,0,0
6.7995E-5,7.004313618,0.098691152,0.196925841,0,0
7.10428E-5,7.254729944,0.102879223,0.193332668,0,0
7.32861E-5,7.500278539,0.105949423,0.189939116,0,0
7.65927E-5,7.755252045,0.110455631,0.186545563,0,0
7.93994E-5,8.004512359,0.114262838,0.183351632,0,0
8.19903E-5,8.254872115,0.117762802,0.180257511,0,0
8.50441E-5,8.505190659,0.121870285,0.1772632,0,0
8.76731E-5,8.755804521,0.125391093,0.174368699,0,0
8.94298E-5,9.003769718,0.127735951,0.171574009,0,0
9.17735E-5,9.257528475,0.130854299,0.168779319,0,0
9.51423E-5,9.509179965,0.135317235,0.16608444,0,0
9.78358E-5,9.750579827,0.138869084,0.163589181,0,0
1.00848E-4,10.009364902,0.142824031,0.160994111,0,0
1.03773E-4,10.255503461,0.146646298,0.158598663,0,0
1.06055E-4,10.507447689,0.149618106,0.156203214,0,0
1.09073E-4,10.755603513,0.153530944,0.153907576,0,0
1.11729E-4,11.009554824,0.156959462,0.151611937,0,0
1.15367E-4,11.25913697,0.161632775,0.149416109,0,0
1.18162E-4,11.504159135,0.165206264,0.147320092,0,0
1.20812E-4,11.755014666,0.168580062,0.145224074,0,0
1.23441E-4,12.00023727,0.171913155,0.143227867,0,0
1.26407E-4,12.250221798,0.175657836,0.14123166,0,0
1.2902E-4,12.506216862,0.1789437,0.139235453,0,0
1.32156E-4,12.754679801,0.182868399,0.137339056,0,0
1.34966E-4,13.008813321,0.186369619,0.135442659,0,0
1.37004E-4,13.25356674,0.188899487,0.133646072,0,0
1.40919E-4,13.504483938,0.193738142,0.131849486,0,0
1.45068E-4,13.761966885,0.19883425,0.130052899,0,0
1.4912E-4,14.012174638,0.20377996,0.128356123,0,0
1.51519E-4,14.25292114,0.206693221,0.126759158,0,0
