Predictor variable,Categorical,Sample average
bio_1,false,27.10218247913179
bio_12,false,2416.0
bio_14,false,68.19047619047619
bio_15,false,39.485045750935875
bio_3,false,87.76031130836124
bio_4,false,36.927544185093474
bio_7,false,11.428571246919178
