X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.909722,5.559361,train,0.0025496313300995433,90.31411148377859,0.9894441525147979
-74.103194,6.515417,train,4.616712795667697E-4,37.80542351599327,0.5613617446817978
-74.854444,5.322778,train,8.494345530363552E-4,56.02096221736572,0.7804631417685596
-74.737583,5.667167,train,6.355004815462588E-4,47.25700466531859,0.6783734593175967
-74.294444,6.048889,train,3.921216783212654E-4,33.786514154551476,0.503382238529476
-74.76675,5.676306,train,0.001010178011020791,61.8435566485904,0.8352228240375502
-74.368611,6.438056,train,4.488679523772241E-4,37.29386677883939,0.5512217415915315
-74.777222,5.689444,train,0.0014164455370256832,73.62504528143599,0.9202091188849415
-74.854444,5.322778,train,8.494345530363552E-4,56.02096221736572,0.7804631417685596
-74.737889,5.684417,train,4.3888504252160036E-4,36.71264909059107,0.5431530934150044
-74.76675,5.676306,train,0.001010178011020791,61.8435566485904,0.8352228240375502
-74.223111,5.967972,train,6.017453716738705E-4,45.129215627828955,0.6583988897547282
-74.294444,6.048889,train,3.921216783212654E-4,33.786514154551476,0.503382238529476
-74.368611,6.438056,train,4.488679523772241E-4,37.29386677883939,0.5512217415915315
-74.859417,5.545194,train,0.0013340274529134934,71.29062500901497,0.9075632183524738
-74.859417,5.545194,train,0.0013340274529134934,71.29062500901497,0.9075632183524738
-74.668706,5.574697,train,0.0017875883658543534,80.48655865373418,0.9588624349555266
-74.103194,6.515417,train,4.616712795667697E-4,37.80542351599327,0.5613617446817978
-74.816917,4.42425,train,1.8689861130529093E-4,18.73316575151597,0.28366891034661523
-74.668706,5.574697,train,0.0017875883658543534,80.48655865373418,0.9588624349555266
-74.591222,6.190222,train,0.001555922612153869,77.07236187538106,0.9377944915548379
