X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-74.885833,5.407444,train,0.0012635461036552104,64.52393578723272,0.8549824237091574
-74.76675,5.676306,train,9.14582606297002E-4,52.04553605872464,0.7528175000227493
-74.223111,5.967972,train,5.737329588608179E-4,38.78851189878817,0.5838691931933327
-74.777528,5.638694,train,0.0014554696530290282,70.0138875790142,0.891845030322815
-74.323667,6.515028,train,7.760711351218103E-4,46.80524675977557,0.6945474068751962
-74.737889,5.684417,train,3.9137045218802817E-4,29.687757457745008,0.45013175375658454
-74.473444,6.262694,train,0.0022628419237093753,82.21100646654533,0.9685068117500786
-74.76675,5.676306,train,9.14582606297002E-4,52.04553605872464,0.7528175000227493
-74.406389,6.273889,train,0.001759358727157933,73.50270255035447,0.9320226851594716
-74.473444,6.262694,train,0.0022628419237093753,82.21100646654533,0.9685068117500786
-74.909722,5.559361,train,0.003576882008994454,94.12682912351421,0.9957720887500991
-74.103194,6.515417,train,5.062413684568211E-4,35.2345233522236,0.5386589455894873
-74.668706,5.574697,train,0.0017778685852958978,74.38635671802845,0.9339185532028128
-74.859417,5.545194,train,0.001270677750596765,65.03056904325595,0.856554287302377
-74.323667,6.515028,train,7.760711351218103E-4,46.80524675977557,0.6945474068751962
-74.737889,5.684417,train,3.9137045218802817E-4,29.687757457745008,0.45013175375658454
-74.103194,6.515417,train,5.062413684568211E-4,35.2345233522236,0.5386589455894873
-74.103194,6.515417,train,5.062413684568211E-4,35.2345233522236,0.5386589455894873
-74.737889,5.684417,train,3.9137045218802817E-4,29.687757457745008,0.45013175375658454
-74.854444,5.322778,train,7.182287110243339E-4,44.566861643528846,0.6663184635915023
-74.885833,5.407444,train,0.0012635461036552104,64.52393578723272,0.8549824237091574
