Predictor variable,Categorical,Sample average
bio_1,false,27.068254016694567
bio_12,false,2379.3809523809523
bio_14,false,76.80952380952381
bio_15,false,38.66615513392857
bio_3,false,87.1161390032087
bio_4,false,38.70504342942011
bio_7,false,11.547618865966797
